id;width;height;num_agents;obstacle_ratio;conglomeration_ratio;agent_path_length;max_length;agent_generator;h;seed;status;solution_length;solution_cost;closed_states;inserted_states;waits;grid_gen_time;agents_gen_time;resolution_time;process_time;memory
9370;10;60;3;0.75;0.75;25;100;random;diagonal;42;failure;0;0;2393;2393;0;0.0076;0.0094;0.4838;0.80;101916
9371;10;60;3;0.75;0.75;25;100;optimal;dijkstra;42;failure;0;0;2393;2393;0;0.0077;0.3687;0.5082;1.19;101988
9372;10;60;3;0.75;0.75;25;100;optimal;diagonal;42;failure;0;0;2393;2393;0;0.0076;0.3716;0.5208;1.23;102004
9373;10;60;3;0.75;0.75;50;10;random;dijkstra;42;failure;0;0;143;143;0;0.0075;0.011;0.0174;0.33;100444
9374;10;60;3;0.75;0.75;50;10;random;diagonal;42;failure;0;0;143;143;0;0.0076;0.011;0.0227;0.35;98592
9375;10;60;3;0.75;0.75;50;10;optimal;dijkstra;42;failure;0;0;143;143;0;0.0075;0.795;0.0189;1.14;101428
9376;10;60;3;0.75;0.75;50;10;optimal;diagonal;42;failure;0;0;143;143;0;0.0076;0.8021;0.0235;1.13;101240
9377;10;60;3;0.75;0.75;50;25;random;dijkstra;42;failure;0;0;518;518;0;0.0075;0.011;0.0733;0.38;96560
9378;10;60;3;0.75;0.75;50;25;random;diagonal;42;failure;0;0;518;518;0;0.0076;0.0111;0.0912;0.42;100660
9379;10;60;3;0.75;0.75;50;25;optimal;dijkstra;42;timeout;0;0;0;0;0;0;0;0;1.31;101248
9380;10;60;3;0.75;0.75;50;25;optimal;diagonal;42;failure;0;0;518;518;0;0.0076;0.7903;0.0987;1.20;101168
9381;10;60;3;0.75;0.75;50;50;random;dijkstra;42;failure;0;0;1143;1143;0;0.0077;0.0112;0.1804;0.50;99460
9382;10;60;3;0.75;0.75;50;50;random;diagonal;42;failure;0;0;1143;1143;0;0.0076;0.0111;0.2126;0.54;101420
9383;10;60;3;0.75;0.75;50;50;optimal;dijkstra;42;failure;0;0;1143;1143;0;0.0078;0.7862;0.1908;1.29;101332
9384;10;60;3;0.75;0.75;50;50;optimal;diagonal;42;timeout;0;0;0;0;0;0;0;0;1.31;101420
9385;10;60;3;0.75;0.75;100;10;random;dijkstra;42;failure;0;0;143;143;0;0.0076;0.0144;0.0176;0.33;100704
9386;10;60;3;0.75;0.75;100;10;random;diagonal;42;failure;0;0;143;143;0;0.0075;0.0142;0.0218;0.36;100432
9387;10;60;3;0.75;0.75;100;10;optimal;dijkstra;42;timeout;0;0;0;0;0;0;0;0;1.32;100144
9388;10;60;3;0.75;0.75;100;10;optimal;diagonal;42;timeout;0;0;0;0;0;0;0;0;1.33;102256
9389;10;60;3;0.75;1;10;10;random;dijkstra;42;failure;0;0;1;1;0;0.0197;0.0209;0.0021;0.47;101176
9390;10;60;3;0.75;1;10;10;random;diagonal;42;failure;0;0;1034;1034;0;0.0112;0.0119;0.2478;0.57;101724
9391;10;60;3;0.75;1;10;10;optimal;dijkstra;42;failure;0;0;1;1;0;0.0113;0.5463;0.0012;0.86;101960
9392;10;60;3;0.75;1;10;10;optimal;diagonal;42;failure;0;0;1047;1047;0;0.012;0.5532;0.267;1.23;101452
9393;10;60;3;0.75;1;10;25;random;dijkstra;42;success;25;26.2426;1;1;0;0.0112;0.012;0.0012;0.33;100880
9394;10;60;3;0.75;1;10;25;random;diagonal;42;success;25;26.2426;27;228;0;0.0112;0.012;0.012;0.34;101296
9395;10;60;3;0.75;1;10;25;optimal;dijkstra;42;success;25;26.2426;1;1;0;0.0113;0.5484;0.0012;0.85;101652
9396;10;60;3;0.75;1;10;25;optimal;diagonal;42;success;25;26.2426;27;229;0;0.0112;0.554;0.012;0.88;101456
9397;10;60;3;0.75;1;25;10;random;dijkstra;42;failure;0;0;1;1;0;0.0121;0.0139;0.0011;0.37;100824
9398;10;60;3;0.75;1;25;10;random;diagonal;42;failure;0;0;1052;1052;0;0.0114;0.0131;0.2501;0.59;97436
9399;10;60;3;0.75;1;25;10;optimal;dijkstra;42;failure;0;0;1;1;0;0.0112;0.0259;0.0011;0.35;100740
9400;10;60;3;0.75;1;25;10;optimal;diagonal;42;failure;0;0;1044;1044;0;0.0113;0.026;0.2549;0.60;101664
9401;10;60;3;0.75;1;25;25;random;dijkstra;42;success;25;26.2426;1;1;0;0.0116;0.0133;0.0012;0.32;101352
9402;10;60;3;0.75;1;25;25;random;diagonal;42;success;25;26.2426;27;226;0;0.0113;0.013;0.0115;0.35;101044
9403;10;60;3;0.75;1;25;25;optimal;dijkstra;42;success;25;26.2426;1;1;0;0.0113;0.026;0.0011;0.34;100816
9404;10;60;3;0.75;1;25;25;optimal;diagonal;42;success;25;26.2426;27;229;0;0.0113;0.026;0.0118;0.35;100592
9405;10;60;3;0.75;1;50;10;random;dijkstra;42;failure;0;0;721;793;0;0.0115;0.015;0.9018;1.23;101404
9406;10;60;3;0.75;1;50;10;random;diagonal;42;failure;0;0;1052;1052;0;0.0113;0.0147;0.2721;0.61;101644
9407;10;60;3;0.75;1;50;10;optimal;dijkstra;42;failure;0;0;1;1;0;0.0113;0.0259;0.0011;0.34;100768
9408;10;60;3;0.75;1;50;10;optimal;diagonal;42;failure;0;0;1044;1044;0;0.0112;0.0264;0.2862;0.63;101800
9409;10;60;3;0.75;1;50;25;random;dijkstra;42;success;25;26.2426;37;241;0;0.0114;0.0148;0.0555;0.38;102604
9410;10;60;3;0.75;1;50;25;random;diagonal;42;success;25;26.2426;27;229;0;0.0113;0.0147;0.0116;0.34;100852
9411;10;60;3;0.75;1;50;25;optimal;dijkstra;42;success;25;26.2426;1;1;0;0.0112;0.0257;0.0011;0.34;101296
9412;10;60;3;0.75;1;50;25;optimal;diagonal;42;success;25;26.2426;27;229;0;0.0115;0.0264;0.0118;0.37;101304
9413;10;60;3;0.75;1;100;10;random;dijkstra;42;failure;0;0;1;1;0;0.0113;0.021;0.0046;0.34;100712
9414;10;60;3;0.75;1;100;10;random;diagonal;42;failure;0;0;1054;1054;0;0.0113;0.021;0.254;0.59;101720
9415;10;60;3;0.75;1;100;10;optimal;dijkstra;42;failure;0;0;1;1;0;0.0115;0.0285;0.0011;0.34;101204
9416;10;60;3;0.75;1;100;10;optimal;diagonal;42;failure;0;0;1044;1044;0;0.0113;0.0262;0.2544;0.59;101792
9417;10;60;3;0.75;1;100;25;random;dijkstra;42;success;25;26.2426;1;1;0;0.0113;0.0212;0.0048;0.34;100940
9418;10;60;3;0.75;1;100;25;random;diagonal;42;success;25;26.2426;27;228;0;0.0112;0.021;0.0114;0.34;100852
9419;10;60;3;0.75;1;100;25;optimal;dijkstra;42;success;25;26.2426;1;1;0;0.0114;0.0261;0.0011;0.34;100852
9420;10;60;3;0.75;1;100;25;optimal;diagonal;42;success;25;26.2426;27;229;0;0.0112;0.0257;0.0114;0.34;101080
9421;10;60;3;0.9;0;10;10;random;dijkstra;42;failure;0;0;11;11;0;0.0131;0.0141;0.0005;0.32;100500
9422;10;60;3;0.9;0;10;10;random;diagonal;42;failure;0;0;11;11;0;0.0132;0.0142;0.0005;0.32;100368
9423;10;60;3;0.9;0;10;10;optimal;dijkstra;42;failure;0;0;11;11;0;0.0132;0.0538;0.0005;0.36;100360
9424;10;60;3;0.9;0;10;10;optimal;diagonal;42;failure;0;0;11;11;0;0.0131;0.0545;0.0005;0.36;100436
9425;10;60;3;0.9;0;10;25;random;dijkstra;42;failure;0;0;26;26;0;0.0129;0.0139;0.0012;0.32;100548
9426;10;60;3;0.9;0;10;25;random;diagonal;42;failure;0;0;26;26;0;0.0133;0.0143;0.0012;0.34;98236
9427;10;60;3;0.9;0;10;25;optimal;dijkstra;42;failure;0;0;26;26;0;0.0132;0.0546;0.0012;0.36;100284
9428;10;60;3;0.9;0;10;25;optimal;diagonal;42;failure;0;0;26;26;0;0.0132;0.0543;0.0012;0.40;100356
9429;10;60;3;0.9;0;10;50;random;dijkstra;42;failure;0;0;51;51;0;0.0133;0.0143;0.0024;0.32;100468
9430;10;60;3;0.9;0;10;50;random;diagonal;42;failure;0;0;51;51;0;0.0206;0.0223;0.0039;0.34;100168
9431;10;60;3;0.9;0;10;50;optimal;dijkstra;42;failure;0;0;51;51;0;0.0134;0.0555;0.0024;0.36;96336
9432;10;60;3;0.9;0;10;50;optimal;diagonal;42;failure;0;0;51;51;0;0.0131;0.0542;0.0025;0.37;100280
9433;10;60;3;0.9;0;25;10;random;dijkstra;42;failure;0;0;11;11;0;0.013;0.015;0.0005;0.32;100376
9434;10;60;3;0.9;0;25;10;random;diagonal;42;failure;0;0;11;11;0;0.0132;0.0153;0.0005;0.33;100276
9435;10;60;3;0.9;0;25;10;optimal;dijkstra;42;failure;0;0;11;11;0;0.0133;0.1014;0.0005;0.41;100584
9436;10;60;3;0.9;0;25;10;optimal;diagonal;42;failure;0;0;11;11;0;0.0131;0.1018;0.0005;0.41;100648
9437;10;60;3;0.9;0;25;25;random;dijkstra;42;failure;0;0;26;26;0;0.0132;0.0152;0.0012;0.33;100324
9438;10;60;3;0.9;0;25;25;random;diagonal;42;failure;0;0;26;26;0;0.0136;0.0157;0.0012;0.33;100376
9439;10;60;3;0.9;0;25;25;optimal;dijkstra;42;failure;0;0;26;26;0;0.0136;0.1034;0.0013;0.44;98276
9440;10;60;3;0.9;0;25;25;optimal;diagonal;42;failure;0;0;26;26;0;0.0136;0.1025;0.0012;0.47;100424
9441;10;60;3;0.9;0;25;50;random;dijkstra;42;failure;0;0;51;51;0;0.0137;0.0158;0.0024;0.36;100440
9442;10;60;3;0.9;0;25;50;random;diagonal;42;failure;0;0;51;51;0;0.0141;0.0162;0.0024;0.36;100300
9443;10;60;3;0.9;0;25;50;optimal;dijkstra;42;failure;0;0;51;51;0;0.0133;0.1034;0.0024;0.44;100676
9444;10;60;3;0.9;0;25;50;optimal;diagonal;42;failure;0;0;51;51;0;0.0131;0.1008;0.0023;0.46;100712
9445;10;60;3;0.9;0;50;10;random;dijkstra;42;failure;0;0;11;11;0;0.0131;0.0167;0.0005;0.32;100332
9446;10;60;3;0.9;0;50;10;random;diagonal;42;failure;0;0;11;11;0;0.0131;0.0167;0.0005;0.32;100504
9447;10;60;3;0.9;0;50;10;optimal;dijkstra;42;failure;0;0;11;11;0;0.0229;0.2157;0.0005;0.55;100656
9448;10;60;3;0.9;0;50;10;optimal;diagonal;42;failure;0;0;11;11;0;0.0132;0.1799;0.0005;0.50;100512
9449;10;60;3;0.9;0;50;25;random;dijkstra;42;failure;0;0;26;26;0;0.0132;0.0168;0.0012;0.32;100636
9450;10;60;3;0.9;0;50;25;random;diagonal;42;failure;0;0;26;26;0;0.013;0.0167;0.0011;0.32;100372
9451;10;60;3;0.9;0;50;25;optimal;dijkstra;42;failure;0;0;26;26;0;0.0132;0.1852;0.0013;0.50;100636
9452;10;60;3;0.9;0;50;25;optimal;diagonal;42;failure;0;0;26;26;0;0.0135;0.1809;0.0012;0.53;98432
9453;10;60;3;0.9;0;50;50;random;dijkstra;42;failure;0;0;51;51;0;0.0249;0.032;0.0044;0.42;100192
9454;10;60;3;0.9;0;50;50;random;diagonal;42;failure;0;0;51;51;0;0.0135;0.0174;0.0023;0.36;98228
9455;10;60;3;0.9;0;50;50;optimal;dijkstra;42;failure;0;0;51;51;0;0.0136;0.1846;0.0024;0.53;98608
9456;10;60;3;0.9;0;50;50;optimal;diagonal;42;failure;0;0;51;51;0;0.0134;0.2116;0.0023;0.55;98520
9457;10;60;3;0.9;0.25;10;10;random;dijkstra;42;failure;0;0;30;30;0;0.0118;0.0127;0.0021;0.33;100492
9458;10;60;3;0.9;0.25;10;10;random;diagonal;42;failure;0;0;30;30;0;0.0118;0.0127;0.0028;0.33;100476
9459;10;60;3;0.9;0.25;10;10;optimal;dijkstra;42;failure;0;0;30;30;0;0.0117;0.0774;0.0022;0.39;57560
9460;10;60;3;0.9;0.25;10;10;optimal;diagonal;42;failure;0;0;30;30;0;0.0123;0.0771;0.0029;0.40;100476
9461;10;60;3;0.9;0.25;10;25;random;dijkstra;42;failure;0;0;75;75;0;0.0117;0.0127;0.0059;0.32;65524
9462;10;60;3;0.9;0.25;10;25;random;diagonal;42;failure;0;0;75;75;0;0.0116;0.0125;0.0075;0.33;100232
9463;10;60;3;0.9;0.25;10;25;optimal;dijkstra;42;failure;0;0;75;75;0;0.0116;0.0773;0.0058;0.39;100460
9464;10;60;3;0.9;0.25;10;25;optimal;diagonal;42;failure;0;0;75;75;0;0.0117;0.0769;0.0078;0.40;100364
9465;10;60;3;0.9;0.25;10;50;random;dijkstra;42;failure;0;0;150;150;0;0.0118;0.0127;0.0118;0.34;98556
9466;10;60;3;0.9;0.25;10;50;random;diagonal;42;failure;0;0;150;150;0;0.0116;0.0125;0.0158;0.34;100336
9467;10;60;3;0.9;0.25;10;50;optimal;dijkstra;42;failure;0;0;150;150;0;0.0116;0.0765;0.0118;0.40;100500
9468;10;60;3;0.9;0.25;10;50;optimal;diagonal;42;failure;0;0;150;150;0;0.0117;0.0764;0.0158;0.41;100248
9469;10;60;3;0.9;0.25;25;10;random;dijkstra;42;failure;0;0;30;30;0;0.0119;0.014;0.0021;0.36;98736
9470;10;60;3;0.9;0.25;25;10;random;diagonal;42;failure;0;0;30;30;0;0.0119;0.0139;0.0028;0.38;100468
9471;10;60;3;0.9;0.25;25;10;optimal;dijkstra;42;failure;0;0;30;30;0;0.0125;0.1651;0.0022;0.51;100236
9472;10;60;3;0.9;0.25;25;10;optimal;diagonal;42;failure;0;0;30;30;0;0.0121;0.1631;0.0029;0.51;98280
9473;10;60;3;0.9;0.25;25;25;random;dijkstra;42;failure;0;0;75;75;0;0.012;0.014;0.0055;0.36;100228
9474;10;60;3;0.9;0.25;25;25;random;diagonal;42;failure;0;0;75;75;0;0.012;0.0139;0.0072;0.37;98516
9475;10;60;3;0.9;0.25;25;25;optimal;dijkstra;42;failure;0;0;75;75;0;0.0117;0.1597;0.0058;0.47;100212
9476;10;60;3;0.9;0.25;25;25;optimal;diagonal;42;failure;0;0;75;75;0;0.0116;0.1591;0.0076;0.48;100416
9477;10;60;3;0.9;0.25;25;50;random;dijkstra;42;failure;0;0;150;150;0;0.0119;0.0139;0.0115;0.34;100400
9478;10;60;3;0.9;0.25;25;50;random;diagonal;42;failure;0;0;150;150;0;0.0115;0.0135;0.0153;0.35;98532
9479;10;60;3;0.9;0.25;25;50;optimal;dijkstra;42;failure;0;0;150;150;0;0.0115;0.1601;0.0117;0.48;98268
9480;10;60;3;0.9;0.25;25;50;optimal;diagonal;42;failure;0;0;150;150;0;0.0119;0.1586;0.0155;0.49;100732
9481;10;60;3;0.9;0.25;50;10;random;dijkstra;42;failure;0;0;0;0;0;0.0119;0.0161;0.0;0.35;100428
9482;10;60;3;0.9;0.25;50;10;random;diagonal;42;failure;0;0;0;0;0;0.012;0.016;0.0;0.36;100588
9483;10;60;3;0.9;0.25;50;10;optimal;dijkstra;42;failure;0;0;30;30;0;0.012;0.3224;0.0023;0.67;98544
9484;10;60;3;0.9;0.25;50;10;optimal;diagonal;42;failure;0;0;30;30;0;0.0121;0.3091;0.0029;0.66;98572
9485;10;60;3;0.9;0.25;50;25;random;dijkstra;42;failure;0;0;0;0;0;0.012;0.016;0.0;0.36;98420
9486;10;60;3;0.9;0.25;50;25;random;diagonal;42;failure;0;0;0;0;0;0.0117;0.0155;0.0;0.37;98436
9487;10;60;3;0.9;0.25;50;25;optimal;dijkstra;42;failure;0;0;75;75;0;0.0115;0.328;0.0058;0.64;100204
9488;10;60;3;0.9;0.25;50;25;optimal;diagonal;42;failure;0;0;75;75;0;0.0115;0.2955;0.0082;0.62;100464
9489;10;60;3;0.9;0.25;50;50;random;dijkstra;42;failure;0;0;0;0;0;0.0117;0.0155;0.0;0.32;57560
9490;10;60;3;0.9;0.25;50;50;random;diagonal;42;failure;0;0;0;0;0;0.0116;0.0155;0.0;0.32;100788
9491;10;60;3;0.9;0.25;50;50;optimal;dijkstra;42;failure;0;0;150;150;0;0.0119;0.3028;0.0118;0.62;100572
9492;10;60;3;0.9;0.25;50;50;optimal;diagonal;42;failure;0;0;150;150;0;0.0116;0.2979;0.0156;0.63;98220
9493;10;60;3;0.9;0.5;10;10;random;dijkstra;42;failure;0;0;11;11;0;0.0155;0.0168;0.0007;0.34;100252
9494;10;60;3;0.9;0.5;10;10;random;diagonal;42;failure;0;0;11;11;0;0.0098;0.0106;0.0004;0.32;100496
9495;10;60;3;0.9;0.5;10;10;optimal;dijkstra;42;failure;0;0;11;11;0;0.0097;0.0349;0.0005;0.42;100464
9496;10;60;3;0.9;0.5;10;10;optimal;diagonal;42;failure;0;0;11;11;0;0.0098;0.0356;0.0005;0.35;100800
9497;10;60;3;0.9;0.5;10;25;random;dijkstra;42;failure;0;0;26;26;0;0.0099;0.0108;0.0012;0.32;100308
9498;10;60;3;0.9;0.5;10;25;random;diagonal;42;failure;0;0;26;26;0;0.0098;0.0108;0.0012;0.32;100328
9499;10;60;3;0.9;0.5;10;25;optimal;dijkstra;42;failure;0;0;26;26;0;0.0099;0.035;0.0012;0.34;100276
9500;10;60;3;0.9;0.5;10;25;optimal;diagonal;42;failure;0;0;26;26;0;0.017;0.0594;0.0019;0.39;100344
9501;10;60;3;0.9;0.5;10;50;random;dijkstra;42;failure;0;0;51;51;0;0.0098;0.0107;0.0024;0.32;100816
9502;10;60;3;0.9;0.5;10;50;random;diagonal;42;failure;0;0;51;51;0;0.0157;0.017;0.0037;0.35;100368
9503;10;60;3;0.9;0.5;10;50;optimal;dijkstra;42;failure;0;0;51;51;0;0.01;0.0352;0.0024;0.34;100696
9504;10;60;3;0.9;0.5;10;50;optimal;diagonal;42;failure;0;0;51;51;0;0.0157;0.0569;0.0038;0.38;100340
9505;10;60;3;0.9;0.5;25;10;random;dijkstra;42;failure;0;0;11;11;0;0.0099;0.0118;0.0005;0.32;100492
9506;10;60;3;0.9;0.5;25;10;random;diagonal;42;failure;0;0;11;11;0;0.0099;0.0117;0.0005;0.32;100496
9507;10;60;3;0.9;0.5;25;10;optimal;dijkstra;42;failure;0;0;11;11;0;0.01;0.0663;0.0005;0.37;100400
9508;10;60;3;0.9;0.5;25;10;optimal;diagonal;42;failure;0;0;11;11;0;0.0097;0.0655;0.0004;0.38;100596
9509;10;60;3;0.9;0.5;25;25;random;dijkstra;42;failure;0;0;26;26;0;0.0098;0.0117;0.0011;0.32;100488
9510;10;60;3;0.9;0.5;25;25;random;diagonal;42;failure;0;0;26;26;0;0.0097;0.0116;0.0011;0.32;100440
9511;10;60;3;0.9;0.5;25;25;optimal;dijkstra;42;failure;0;0;26;26;0;0.0099;0.0679;0.0012;0.40;100572
9512;10;60;3;0.9;0.5;25;25;optimal;diagonal;42;failure;0;0;26;26;0;0.0098;0.0661;0.0012;0.37;100768
9513;10;60;3;0.9;0.5;25;50;random;dijkstra;42;failure;0;0;51;51;0;0.01;0.0119;0.0023;0.32;100596
9514;10;60;3;0.9;0.5;25;50;random;diagonal;42;failure;0;0;51;51;0;0.01;0.0119;0.0023;0.32;100484
9515;10;60;3;0.9;0.5;25;50;optimal;dijkstra;42;failure;0;0;51;51;0;0.0099;0.0667;0.0024;0.38;100516
9516;10;60;3;0.9;0.5;25;50;optimal;diagonal;42;failure;0;0;51;51;0;0.0099;0.0662;0.0024;0.37;100696
9517;10;60;3;0.9;0.5;50;10;random;dijkstra;42;failure;0;0;11;11;0;0.0099;0.0135;0.0005;0.35;100556
9518;10;60;3;0.9;0.5;50;10;random;diagonal;42;failure;0;0;11;11;0;0.0099;0.0135;0.0004;0.32;100584
9519;10;60;3;0.9;0.5;50;10;optimal;dijkstra;42;failure;0;0;11;11;0;0.0098;0.1175;0.0005;0.45;100368
9520;10;60;3;0.9;0.5;50;10;optimal;diagonal;42;failure;0;0;11;11;0;0.0098;0.1551;0.0005;0.47;100804
9521;10;60;3;0.9;0.5;50;25;random;dijkstra;42;failure;0;0;26;26;0;0.0098;0.0134;0.0011;0.34;100576
9522;10;60;3;0.9;0.5;50;25;random;diagonal;42;failure;0;0;26;26;0;0.0097;0.0133;0.0011;0.32;100392
9523;10;60;3;0.9;0.5;50;25;optimal;dijkstra;42;failure;0;0;26;26;0;0.0099;0.1177;0.0014;0.43;100420
9524;10;60;3;0.9;0.5;50;25;optimal;diagonal;42;failure;0;0;26;26;0;0.01;0.1212;0.0012;0.43;100424
9525;10;60;3;0.9;0.5;50;50;random;dijkstra;42;failure;0;0;51;51;0;0.0098;0.0134;0.0022;0.31;100540
9526;10;60;3;0.9;0.5;50;50;random;diagonal;42;failure;0;0;51;51;0;0.0098;0.0135;0.0022;0.32;100696
9527;10;60;3;0.9;0.5;50;50;optimal;dijkstra;42;failure;0;0;51;51;0;0.0099;0.1176;0.0024;0.43;101100
9528;10;60;3;0.9;0.5;50;50;optimal;diagonal;42;failure;0;0;51;51;0;0.0098;0.1182;0.0024;0.43;100516
9529;10;60;3;0.9;0.75;10;10;random;dijkstra;42;failure;0;0;41;41;0;0.0085;0.0093;0.0037;0.32;100312
9530;10;60;3;0.9;0.75;10;10;random;diagonal;42;failure;0;0;41;41;0;0.0084;0.0093;0.0049;0.32;100572
9531;10;60;3;0.9;0.75;10;10;optimal;dijkstra;42;failure;0;0;41;41;0;0.0086;0.1404;0.004;0.45;100492
9532;10;60;3;0.9;0.75;10;10;optimal;diagonal;42;failure;0;0;41;41;0;0.0084;0.1387;0.0052;0.45;100396
9533;10;60;3;0.9;0.75;10;25;random;dijkstra;42;failure;0;0;101;101;0;0.0085;0.0093;0.0103;0.33;98392
9534;10;60;3;0.9;0.75;10;25;random;diagonal;42;failure;0;0;101;101;0;0.0084;0.0093;0.0132;0.33;100556
9535;10;60;3;0.9;0.75;10;25;optimal;dijkstra;42;failure;0;0;101;101;0;0.0084;0.1391;0.0105;0.49;100328
9536;10;60;3;0.9;0.75;10;25;optimal;diagonal;42;failure;0;0;101;101;0;0.0085;0.1408;0.0137;0.46;100488
9537;10;60;3;0.9;0.75;10;50;random;dijkstra;42;failure;0;0;201;201;0;0.0085;0.0094;0.0222;0.32;100716
9538;10;60;3;0.9;0.75;10;50;random;diagonal;42;failure;0;0;201;201;0;0.0085;0.0094;0.0272;0.35;98628
9539;10;60;3;0.9;0.75;10;50;optimal;dijkstra;42;failure;0;0;201;201;0;0.0086;0.1416;0.0219;0.47;100432
9540;10;60;3;0.9;0.75;10;50;optimal;diagonal;42;failure;0;0;201;201;0;0.0085;0.1414;0.0274;0.49;98216
9541;10;60;3;0.9;0.75;25;10;random;dijkstra;42;failure;0;0;41;41;0;0.0084;0.0104;0.0037;0.32;100368
9542;10;60;3;0.9;0.75;25;10;random;diagonal;42;failure;0;0;41;41;0;0.0084;0.0104;0.0049;0.32;100228
9543;10;60;3;0.9;0.75;25;10;optimal;dijkstra;42;failure;0;0;41;41;0;0.0085;0.3489;0.004;0.67;100712
9544;10;60;3;0.9;0.75;25;10;optimal;diagonal;42;failure;0;0;41;41;0;0.0084;0.3435;0.0052;0.66;100584
9545;10;60;3;0.9;0.75;25;25;random;dijkstra;42;failure;0;0;101;101;0;0.0085;0.0105;0.0096;0.32;100540
9546;10;60;3;0.9;0.75;25;25;random;diagonal;42;failure;0;0;101;101;0;0.0085;0.0105;0.0126;0.33;100628
9547;10;60;3;0.9;0.75;25;25;optimal;dijkstra;42;failure;0;0;101;101;0;0.0085;0.353;0.0106;0.70;100304
9548;10;60;3;0.9;0.75;25;25;optimal;diagonal;42;failure;0;0;101;101;0;0.0085;0.3453;0.0137;0.69;100284
9549;10;60;3;0.9;0.75;25;50;random;dijkstra;42;failure;0;0;201;201;0;0.0087;0.0106;0.0214;0.37;100564
9550;10;60;3;0.9;0.75;25;50;random;diagonal;42;failure;0;0;201;201;0;0.0085;0.0105;0.027;0.35;100584
9551;10;60;3;0.9;0.75;25;50;optimal;dijkstra;42;failure;0;0;201;201;0;0.0085;0.3438;0.0219;0.68;100480
9552;10;60;3;0.9;0.75;25;50;optimal;diagonal;42;failure;0;0;201;201;0;0.0086;0.3501;0.0275;0.69;100440
9553;10;60;3;0.9;0.75;50;10;random;dijkstra;42;failure;0;0;41;41;0;0.0085;0.0121;0.0037;0.33;100608
9554;10;60;3;0.9;0.75;50;10;random;diagonal;42;failure;0;0;41;41;0;0.0086;0.0121;0.0049;0.32;100780
9555;10;60;3;0.9;0.75;50;10;optimal;dijkstra;42;failure;0;0;41;41;0;0.0086;0.7003;0.004;1.09;100560
9556;10;60;3;0.9;0.75;50;10;optimal;diagonal;42;failure;0;0;41;41;0;0.0086;0.6934;0.0053;1.01;100584
9557;10;60;3;0.9;0.75;50;25;random;dijkstra;42;failure;0;0;101;101;0;0.0087;0.0123;0.0098;0.33;100504
9558;10;60;3;0.9;0.75;50;25;random;diagonal;42;failure;0;0;101;101;0;0.0084;0.0119;0.0163;0.36;100348
9559;10;60;3;0.9;0.75;50;25;optimal;dijkstra;42;failure;0;0;101;101;0;0.0086;0.685;0.0108;1.00;100640
9560;10;60;3;0.9;0.75;50;25;optimal;diagonal;42;failure;0;0;101;101;0;0.0084;0.6873;0.0136;1.01;100636
9561;10;60;3;0.9;0.75;50;50;random;dijkstra;42;failure;0;0;201;201;0;0.0085;0.0121;0.0202;0.34;100360
9562;10;60;3;0.9;0.75;50;50;random;diagonal;42;failure;0;0;201;201;0;0.0085;0.012;0.0252;0.35;100348
9563;10;60;3;0.9;0.75;50;50;optimal;dijkstra;42;failure;0;0;201;201;0;0.0084;0.6958;0.0222;1.03;98812
9564;10;60;3;0.9;0.75;50;50;optimal;diagonal;42;failure;0;0;201;201;0;0.0084;0.6881;0.0274;1.03;100856
9565;10;60;3;0.9;1;10;10;random;dijkstra;42;failure;0;0;0;0;0;0.0113;0.0121;0.0;0.33;100912
9566;10;60;3;0.9;1;10;10;random;diagonal;42;failure;0;0;0;0;0;0.0114;0.0122;0.0;0.36;100748
9567;10;60;3;0.9;1;10;10;optimal;dijkstra;42;failure;0;0;1;1;0;0.0115;0.0152;0.0011;0.32;101124
9568;10;60;3;0.9;1;10;10;optimal;diagonal;42;failure;0;0;767;767;0;0.0118;0.0155;0.1942;0.54;99408
9569;10;60;3;0.9;1;10;25;random;dijkstra;42;failure;0;0;0;0;0;0.0114;0.0123;0.0;0.34;100860
9570;10;60;3;0.9;1;10;25;random;diagonal;42;failure;0;0;0;0;0;0.0114;0.0122;0.0;0.34;58328
9571;10;60;3;0.9;1;10;25;optimal;dijkstra;42;success;22;24.4853;1;1;0;0.0195;0.026;0.0018;0.45;101000
9572;10;60;3;0.9;1;10;25;optimal;diagonal;42;success;22;24.4853;23;175;0;0.0114;0.015;0.009;0.33;101236
9573;10;60;3;0.9;1;25;10;random;dijkstra;42;failure;0;0;1;1;0;0.0116;0.0151;0.0011;0.33;100916
9574;10;60;3;0.9;1;25;10;random;diagonal;42;failure;0;0;769;769;0;0.0193;0.0253;0.1972;0.63;101508
9575;10;60;3;0.9;1;25;10;optimal;dijkstra;42;failure;0;0;1;1;0;0.0114;0.0151;0.001;0.33;100964
9576;10;60;3;0.9;1;25;10;optimal;diagonal;42;failure;0;0;767;767;0;0.0113;0.015;0.197;0.53;101556
9577;10;60;3;0.9;1;25;25;random;dijkstra;42;success;22;24.4853;1;1;0;0.0115;0.015;0.0011;0.33;101304
9578;10;60;3;0.9;1;25;25;random;diagonal;42;success;22;24.4853;23;178;0;0.0116;0.0151;0.0084;0.34;100932
9579;10;60;3;0.9;1;25;25;optimal;dijkstra;42;success;22;24.4853;1;1;0;0.0116;0.0152;0.001;0.33;99080
9580;10;60;3;0.9;1;25;25;optimal;diagonal;42;success;22;24.4853;23;175;0;0.0187;0.0225;0.0089;0.39;101024
